accession	taxid	realm	kingdom	phylum	class	order	family	genus	species	host	length_bp
NC_003632.1	12182	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Potexvirus marmoraucuba	eukaryote	7059
NC_006319.1	206160	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Phenuiviridae	Phlebovirus	Phlebovirus napoliense	eukaryote	6404
NC_013459.1	43761	Riboviria	Orthornavirae	Kitrinoviricota	Magsaviricetes	Nodamuvirales	Nodaviridae	Betanodavirus	Betanodavirus verasperi	eukaryote	1433
NC_013460.1	43764	Riboviria	Orthornavirae	Kitrinoviricota	Magsaviricetes	Nodamuvirales	Nodaviridae	Betanodavirus	Betanodavirus takifugui	eukaryote	3112
NC_013464.1	683179	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Mastrevirus	Mastrevirus sacchari	eukaryote	2744
NC_014468.1	727962	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Dependoparvovirus	Dependoparvovirus chiropteran1	eukaryote	4286
NC_014469.1	746832	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 12	eukaryote	7181
NC_008732.1	185954	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Fijivirus	Fijivirus cuartoense	eukaryote	3826
NC_008848.1	419435						Polydnaviriformidae	Ichnoviriform		eukaryote	2066
NC_008939.1	419435						Polydnaviriformidae	Ichnoviriform		eukaryote	3008
NC_008957.1	265522						Polydnaviriformidae	Ichnoviriform		eukaryote	2851
NC_007069.1	310750	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Endornaviridae	Alphaendornavirus	Alphaendornavirus phytophthorae	eukaryote	13883
NC_003739.1	12451	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Mayoviridae	Idaeovirus	Idaeovirus rubi	eukaryote	5449
NC_003807.1	28348	Riboviria	Orthornavirae	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Dianthovirus	Dianthovirus meliloti	eukaryote	1449
NC_003806.1	28348	Riboviria	Orthornavirae	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Dianthovirus	Dianthovirus meliloti	eukaryote	3876
NC_005986.1	40059	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus palyamense	eukaryote	3055
NC_005987.1	40059	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus palyamense	eukaryote	1610
NC_005989.1	40059	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus palyamense	eukaryote	2774
NC_013467.1	574890	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus		eukaryote	2814
NC_008316.1	377610	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus		eukaryote	2767
NC_014473.1	671095	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus caricae	eukaryote	2744
NC_015227.2	944580	Riboviria	Orthornavirae	Kitrinoviricota	Tolucaviricetes	Tolivirales	Tombusviridae	Tralespevirus	Tralespevirus lespedezae	eukaryote	3929
NC_015228.1	995049	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Caulimoviridae	Solendovirus	Solendovirus venaipomeae	eukaryote	8837
NC_015229.1	548908	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Tymoviridae	Maculavirus		eukaryote	6704
NC_012042.1	1511882	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Bocaparvovirus primate2	eukaryote	5196
NC_016581.1	1195378	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus solanumparvi	eukaryote	2494
NC_016898.1	1144379	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Rhopapillomavirus	Rhopapillomavirus 1	eukaryote	7855
NC_003797.1	41459	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Ipomovirus	Ipomovirus lenisbatatae	eukaryote	10818
NC_001445.1	12211	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus plumpoxi	eukaryote	9741
NC_001517.1	12209	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus capsimaculae	eukaryote	9640
NC_001616.1	12216	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus yituberosi	eukaryote	9704
NC_001814.1	40666	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Rymovirus	Rymovirus lolii	eukaryote	9535
NC_002600.1	33763	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus arachidis	eukaryote	9709
NC_007536.1	311229	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Mycoreovirus	Mycoreovirus roselliniae	eukaryote	3310
NC_007663.1	306276	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Orbivirus	Orbivirus yunnanense	eukaryote	1191
NC_007727.1	365523	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus solanumflavusmaculae	eukaryote	2626
NC_007728.1	341167	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus orionspassiflorae	eukaryote	10046
NC_014745.1	912034	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus		eukaryote	2764
NC_014748.1	3052706	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Baphyvirales	Bacilladnaviridae	Protobacilladnavirus		eukaryote	5639
NC_014791.1	946046	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Ipomovirus	Ipomovirus manihotis	eukaryote	9070
NC_015627.1	565052	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus nicotianaparvi	eukaryote	2601
NC_002686.2	35246	Duplodnaviria	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Varicellovirus	Varicellovirus cercopithecinealpha9	eukaryote	124784
NC_003031.1	362398	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Caulimoviridae	Badnavirus	Badnavirus gammasacchari	eukaryote	7687
NC_004005.1	10832	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus coheni	eukaryote	2781
NC_003399.1	157018	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus ascaloniavirgae	eukaryote	9324
NC_003492.1	12197	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus phaseoluteum	eukaryote	9532
NC_005904.1	41764	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Rymovirus	Rymovirus hordei	eukaryote	9463
NC_007147.1	221262	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus pennisseti	eukaryote	9611
NC_007965.1	77813	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus merremiae	eukaryote	2557
NC_008037.1	33760	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Bromoviridae	Ilarvirus	Ilarvirus PDV	eukaryote	2593
NC_008307.1	89471	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Elliovirales	Tospoviridae	Orthotospovirus	Orthotospovirus meloflavi	eukaryote	4815
NC_015628.1	565052	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus nicotianaparvi	eukaryote	2553
NC_002729.1	148879	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Banmivirus	Banmivirus musae	eukaryote	7352
NC_016014.1	1081055	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Chipapillomavirus	Chipapillomavirus 3	eukaryote	7784
NC_003243.1	90961	Riboviria	Orthornavirae	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus		eukaryote	11822
NC_012664.1	638358	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Eragrovirus	Eragrovirus curvulae	eukaryote	2754
NC_012665.1	642493	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus malvatrumvenae	eukaryote	2743
NC_012666.1	640136						Tolecusatellitidae	Betasatellite		eukaryote	1337
NC_012783.2	50292	Duplodnaviria	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Cytomegalovirus	Cytomegalovirus cercopithecinebeta5	eukaryote	226205
NC_016075.1	1087109	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Chipapillomavirus	Chipapillomavirus 3	eukaryote	7774
NC_008028.1	578107	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus daphnis	eukaryote	9548
NC_009741.1	373398	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus basellae	eukaryote	9804
NC_009744.1	400396	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus torvi	eukaryote	9659
NC_009995.1	167129	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus citrullimoroccense	eukaryote	9730
NC_010107.1	479058	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae			eukaryote	7295
NC_014793.1	932662	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Dicistroviridae	Aparavirus	Aparavirus cancerluti	eukaryote	10436
NC_003641.1	67585	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus astragali	eukaryote	990
NC_023626.1	67585	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Mulpavirales	Nanoviridae	Nanovirus	Nanovirus astragali	eukaryote	991
NC_002593.1	98383				Naldaviricetes	Lefavirales	Baculoviridae	Betabaculovirus	Betabaculovirus pluxylostellae	eukaryote	100999
NC_016080.1	1093773	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Betaflexiviridae	Carlavirus	Carlavirus mirabilis	eukaryote	8315
NC_010735.1	515446	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus verbenae	eukaryote	9742
NC_010736.1	515575	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus		eukaryote	9842
NC_011560.1	270478	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus zantedeschiatenuis	eukaryote	9973
NC_011918.1	255066	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus capsivenae	eukaryote	9792
NC_014037.1	53954	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Poacevirus	Poacevirus sacchari	eukaryote	9782
NC_008925.1	419435						Polydnaviriformidae	Ichnoviriform		eukaryote	3821
NC_009490.1	1124577	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus solanumaraguaense	eukaryote	2609
NC_014794.1	929769	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus sidaureibuckupense	eukaryote	2627
NC_014795.1	929769	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus sidaureibuckupense	eukaryote	2572
NC_003509.1	65743	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Nepovirus	Nepovirus ribis	eukaryote	7711
NC_003007.1	205908	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Cypovirus	Cypovirus lymantriae	eukaryote	4056
NC_003022.1	205895	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Spinareoviridae	Cypovirus	Cypovirus altineae	eukaryote	1501
NC_014545.1	312295	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Sobelivirales	Solemoviridae	Polerovirus	Polerovirus CLDV	eukaryote	5866
NC_004637.1	191460	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus sidavariati	eukaryote	2668
NC_007541.1	158372	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Chrysoviridae	Alphachrysovirus	Alphachrysovirus penicillii	eukaryote	2976
NC_004124.1	81931	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Closteroviridae	Crinivirus	Crinivirus ipomeae	eukaryote	8223
NC_007987.1	10484						Polydnaviriformidae	Ichnoviriform		eukaryote	6567
NC_016031.1	1084715	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Bocaparvovirus ungulate5	eukaryote	5278
NC_016032.1	1084717	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Bocaparvovirus ungulate5	eukaryote	5177
NC_003787.1	101688	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Secoviridae	Cheravirus	Cheravirus mali	eukaryote	6812
NC_016649.1	944994	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus alceamuvisi	eukaryote	2750
NC_014038.1	129732	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus helichloromaculae	eukaryote	9965
NC_014325.1	433357	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus bidenstessellati	eukaryote	9741
NC_014536.1	487155	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus suaveolens	eukaryote	9870
NC_015394.2	409486	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Potyvirus hardenbergiae	eukaryote	9682
NC_014413.1	871701	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Oscivirus	Oscivirus ahokorobi	eukaryote	7678
NC_005894.1	3052324	Riboviria	Orthornavirae	Negarnaviricota	Bunyaviricetes	Hareavirales	Arenaviridae	Mammarenavirus		eukaryote	3393
NC_012685.1	185638	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Protoambidensovirus	Protoambidensovirus dipteran1	eukaryote	5759
NC_012786.1	648801	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus passifloraseveri	eukaryote	2672
NC_016083.1	1093958	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus sidaflavavariati	eukaryote	2601
NC_016084.1	1094249	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Kitaviridae	Blunervirus	Blunervirus vaccinii	eukaryote	5906
NC_016086.1	1094249	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Kitaviridae	Blunervirus	Blunervirus vaccinii	eukaryote	2588
NC_016517.1	1127767	Riboviria	Orthornavirae				Birnaviridae			eukaryote	3250
NC_016579.1	1046571	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus sidaalagoasense	eukaryote	2614
NC_004635.2	929766	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus sidaureivenae	eukaryote	2608
NC_014799.1	929766	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus sidaureivenae	eukaryote	2542
NC_015268.1	996651	Floreoviria	Shotokuvirae	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Deltapapillomavirus	Deltapapillomavirus 6	eukaryote	7906
NC_015629.1	1037523	Riboviria	Orthornavirae	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Duamitovirus	Duamitovirus tuae1	eukaryote	3480
NC_004036.1	194445	Riboviria	Pararnavirae	Artverviricota	Revtraviricetes	Ortervirales	Caulimoviridae	Caulimovirus	Caulimovirus tessellomirabilis	eukaryote	7857
NC_004730.1	32629	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Pecluvirus	Pecluvirus indicum	eukaryote	4507
AC_000001.1	114424	Varidnaviria	Bamfordvirae	Preplasmiviricota	Pharingeaviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Mastadenovirus bovidae	eukaryote	33034
NC_012789.1	538004						Alphasatellitidae	Colecusatellite	Colecusatellite solanumpakistanense	eukaryote	1384
NC_016087.1	1094249	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Kitaviridae	Blunervirus	Blunervirus vaccinii	eukaryote	1724
NC_016518.1	1127767	Riboviria	Orthornavirae				Birnaviridae			eukaryote	3427
NC_016960.1	1159195	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Togaviridae	Alphavirus	Alphavirus seal	eukaryote	11245
NC_008558.1	323118	Riboviria	Orthornavirae	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Brambyvirus	Brambyvirus rubi	eukaryote	10851
NC_011505.2	28875	Riboviria	Orthornavirae	Duplornaviricota	Resentoviricetes	Reovirales	Sedoreoviridae	Rotavirus	Rotavirus alphagastroenteritidis	eukaryote	667
NC_011538.1	312009	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Tymoviridae	Tymovirus	Tymovirus nemesiae	eukaryote	6285
NC_011544.1	214439	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Tymovirales	Alphaflexiviridae	Potexvirus	Potexvirus ecshostae	eukaryote	6528
NC_011590.1	574040						Pospiviroidae	Pospiviroid	Pospiviroid parvicapsici	eukaryote	348
NC_011706.1	580254	Riboviria	Orthornavirae	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae			eukaryote	1581
NC_007455.1	3052040	Floreoviria	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus		eukaryote	5299
NC_011024.1	604276	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus solanumflavusaxarquiaense	eukaryote	2771
AC_000189.1	35265	Varidnaviria	Bamfordvirae	Preplasmiviricota	Pharingeaviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Mastadenovirus porcustertium	eukaryote	34094
AC_000190.1	47680	Varidnaviria	Bamfordvirae	Preplasmiviricota	Pharingeaviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Mastadenovirus tupaiae	eukaryote	33501
AC_000191.1	129953	Varidnaviria	Bamfordvirae	Preplasmiviricota	Pharingeaviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Mastadenovirus bosprimum	eukaryote	34185
NC_001650.2	12657	Duplodnaviria	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Percavirus	Percavirus equidgamma2	eukaryote	184439
NC_002361.1	126070	Floreoviria	Shotokuvirae	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Circovirus pigeon	eukaryote	2037
NC_012800.1	1330491	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cosavirus	Cosavirus asiani	eukaryote	7632
NC_012801.1	586420	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cosavirus	Cosavirus bepakis	eukaryote	7205
NC_012802.1	2003650	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cosavirus	Cosavirus depakis	eukaryote	7215
NC_016519.1	1128119	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Tobamovirus	Tobamovirus clitoriae	eukaryote	6514
NC_016509.1	47985	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Closteroviridae	Ampelovirus	Ampelovirus univitis	eukaryote	18659
NC_004156.2	1128424				Naldaviricetes	Lefavirales	Nudiviridae	Betanudivirus	Betanudivirus hezeae	eukaryote	231621
NC_004626.1	44560	Floreoviria	Shotokuvirae	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Begomovirus ageravenae	eukaryote	2741
NC_001859.1	12064	Riboviria	Orthornavirae	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus eibovi	eukaryote	7414
NC_003094.2	51313				Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	Alphabaculovirus helarmigerae	eukaryote	130759
NC_005899.1	272751	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Hepelivirales	Alphatetraviridae	Omegatetravirus	Omegatetravirus dendrolimi	eukaryote	2490
NC_006460.1	298965									eukaryote	615
NC_005883.1	267285	Riboviria	Orthornavirae	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Pseudototiviridae	Victorivirus	Victorivirus ni	eukaryote	5310
NC_005095.1	222557	Riboviria	Orthornavirae	Kitrinoviricota	Magsaviricetes	Nodamuvirales	Nodaviridae			eukaryote	1175
NC_005093.1	1980915	Riboviria	Orthornavirae	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Novirhabdovirus		eukaryote	11034
NC_001806.2	10298	Duplodnaviria	Heunggongvirae	Peploviricota	Herviviricetes	Herpesvirales	Orthoherpesviridae	Simplexvirus	Simplexvirus humanalpha1	eukaryote	152222
NC_004424.1	79918	Riboviria	Orthornavirae	Kitrinoviricota	Alsuviricetes	Martellivirales	Virgaviridae	Pomovirus	Pomovirus viciae	eukaryote	2831
