accession	taxid	realm	kingdom	phylum	class	order	family	genus	species	host	length_bp
NC_042096.1	2060122	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Andersonviridae	Felixounavirus	Felixounavirus BPS17L1	prokaryote	84916
NC_042097.1	2060124	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Andersonviridae	Felixounavirus	Felixounavirus BPS17W1	prokaryote	87609
NC_042098.1	2060127	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Chimalliviridae	Agricanvirus	Agricanvirus desertfox	prokaryote	272458
NC_054930.1	2060720	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Tequatrovirus	Tequatrovirus pp01	prokaryote	167812
NC_054931.1	2060721	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Tequatrovirus	Tequatrovirus T2	prokaryote	163825
NC_047907.1	2060945	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Drexlerviridae	Webervirus	Webervirus KpCol1	prokaryote	50249
NC_055049.1	2060948	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Triavirus	Triavirus st121mssa	prokaryote	45621
NC_048681.1	2060949	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Biseptimavirus	Biseptimavirus st22	prokaryote	38576
NC_055047.1	2060950	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Triavirus	Triavirus st30	prokaryote	45780
NC_055046.1	2060951	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Triavirus	Triavirus st5	prokaryote	44823
NC_055048.1	2060954	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Triavirus	Triavirus st78	prokaryote	45878
NC_042099.1	2065199	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dismasvirus	Dismasvirus dismas	prokaryote	41593
NC_055737.1	2065203	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Bragavirus	Bragavirus p43	prokaryote	167849
NC_055038.1	2066503	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Triavirus	Triavirus tv15644	prokaryote	45111
NC_047908.1	2066504	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autotranscriptaviridae	Przondovirus	Przondovirus SHKp152410	prokaryote	40945
NC_047946.1	2070026	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales		Gyeongsanvirus	Gyeongsanvirus RsoP1EGY	prokaryote	41297
NC_048694.1	2070028	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Marfavirus	Marfavirus F48	prokaryote	170764
NC_042100.1	2070057	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Chimalliviridae	Aphroditevirus	Aphroditevirus aphrodite1	prokaryote	237722
NC_042122.1	2070180	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Drexlerviridae	Eclunavirus	Eclunavirus EcL1	prokaryote	51894
NC_047909.1	2070181	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Brigitvirus	Brigitvirus brigit	prokaryote	61716
NC_047910.1	2070182	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Eponavirus	Eponavirus epona	prokaryote	49573
NC_047911.1	2070183	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Lagaffevirus	Lagaffevirus lagaffe	prokaryote	48211
NC_047912.1	2070184	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Lughvirus	Lughvirus lugh	prokaryote	34075
NC_047913.1	2070185	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Mushuvirus	Mushuvirus mushu	prokaryote	36636
NC_047914.1	2070186	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Taranisvirus	Taranisvirus taranis	prokaryote	54286
NC_047915.1	2070187	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Toutatisvirus	Toutatisvirus toutatis	prokaryote	54725
NC_047916.1	2070188	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Oengusvirus	Oengusvirus oengus	prokaryote	58391
NC_048688.1	2070189	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Fernvirus	Fernvirus BN12	prokaryote	39485
NC_054984.1	2070190	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Dragolirvirus	Dragolirvirus dragolir	prokaryote	41131
NC_048692.1	2070192	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Fernvirus	Fernvirus leyra	prokaryote	42276
NC_048693.1	2070193	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Fernvirus	Fernvirus likha	prokaryote	39778
NC_048689.1	2070194	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Fernvirus	Fernvirus PBL1c	prokaryote	40611
NC_048690.1	2070195	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Fernvirus	Fernvirus pagassa	prokaryote	40035
NC_048691.1	2070196	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Fernvirus	Fernvirus tadhana	prokaryote	37880
NC_042101.1	2070197	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Efquatrovirus	Efquatrovirus PMBT2	prokaryote	41489
NC_047917.1	2070198	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autosignataviridae	Eracentumvirus	Eracentumvirus S2	prokaryote	45495
NC_049433.1	2070200	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Ackermannviridae	Kuttervirus	Kuttervirus EP75	prokaryote	158143
NC_047918.1	2070201	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Maenadvirus	Maenadvirus satyr	eukaryote	81076
NC_048698.1	2072797	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Carmenvirus	Carmenvirus carmen17	prokaryote	41820
NC_047919.1	2074138	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Rountreeviridae	Rosenblumvirus	Rosenblumvirus AGO13	prokaryote	17603
NC_054792.1	2077134	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Sagamiharavirus	Sagamiharavirus PP	prokaryote	51509
NC_055707.1	2077135	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Brujitavirus	Brujitavirus HC	prokaryote	46305
NC_054788.1	2077150	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Timshelvirus	Timshelvirus SWU2	prokaryote	50013
NC_037057.1	2079134	Varidnaviria	Bamfordvirae	Nucleocytoviricota	Megaviricetes	Algavirales	Phycodnaviridae	Prasinovirus		unknown	181035
NC_047932.1	2079262	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Ackermannviridae	Taipeivirus	Taipeivirus KpS110	prokaryote	156801
NC_047920.1	2079275	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autosignataviridae	Rodentiumvirus	Rodentiumvirus CrRp3	prokaryote	44349
NC_054899.1	2079276	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Tequatrovirus	Tequatrovirus cromcrrp10	prokaryote	168403
NC_049434.1	2079278	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Skunavirus	Skunavirus MP1	prokaryote	32575
NC_047921.1	2079280	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Montyvirus	Montyvirus flakey	prokaryote	76889
NC_048207.1	2079281	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Montyvirus	Montyvirus stevefrench	prokaryote	75687
NC_042102.1	2079282	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Emalynvirus	Emalynvirus troje	prokaryote	45909
NC_051693.1	2079284	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Cheoctovirus	Cheoctovirus oldben	prokaryote	57159
NC_051725.1	2079285	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Trigintaduovirus	Trigintaduovirus rem711	prokaryote	50832
NC_047922.1	2079287	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autotranscriptaviridae	Hennigervirus	Hennigervirus henninger	prokaryote	40923
NC_042103.1	2079288	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Bjornvirus	Bjornvirus bjorn	prokaryote	45936
NC_048697.1	2079289	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Schitoviridae	Littlefixvirus	Littlefixvirus littlefix	prokaryote	74895
NC_042104.1	2079290	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autonotataviridae	Pollyceevirus	Pollyceevirus pollyC	prokaryote	41651
NC_054914.1	2079315	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Tequatrovirus	Tequatrovirus ecombl75	prokaryote	167076
NC_047923.1	2079317	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autotranscriptaviridae	Teseptimavirus	Teseptimavirus HZ2R8	prokaryote	39482
NC_052987.1	2079340	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Casjensviridae	Yonseivirus	Yonseivirus N137	prokaryote	59214
NC_048695.1	2079413	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Montyvirus	Montyvirus adgers	prokaryote	76008
NC_055738.1	2079415	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Zierdtviridae	Gruunavirus	Gruunavirus flapper	prokaryote	67527
NC_048696.1	2079417	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Cukevirus	Cukevirus cuke	prokaryote	68869
NC_042105.1	2079426	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Stanwilliamsviridae	Wilnyevirus	Wilnyevirus billnye	prokaryote	127084
NC_042106.1	2079427	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Bingvirus	Bingvirus bing	prokaryote	56341
NC_047924.1	2079429	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Herelleviridae	Harbinvirus	Harbinvirus bacchae	eukaryote	141124
NC_047931.1	2079431	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Maenadvirus	Maenadvirus maenad	eukaryote	78646
NC_047925.1	2079432	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Lenusvirus	Lenusvirus nyseid	eukaryote	79221
NC_047926.1	2079433	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Herelleviridae	Harbinvirus	Harbinvirus semele	eukaryote	139450
NC_047927.1	2079534	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autotranscriptaviridae	Kayfunavirus	Kayfunavirus YZ1	prokaryote	38823
NC_042107.1	2079543	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Vicosavirus	Vicosavirus NV1	prokaryote	45058
NC_047933.1	2079544	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autoscriptoviridae	Kirikabuvirus	Kirikabuvirus NV3	prokaryote	43184
NC_042108.1	2079564	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Stackebrandtviridae	Vividuovirus	Vividuovirus brandonk123	prokaryote	58842
NC_042109.1	2079581	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Elerivirus	Elerivirus eleri	prokaryote	40366
NC_042110.1	2079583	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Ilzatvirus	Ilzatvirus hamlet	prokaryote	41934
NC_042111.1	2079584	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Ilzatvirus	Ilzatvirus ilzat	prokaryote	41525
NC_047941.1	2081603	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autonotataviridae	Panjvirus	Panjvirus Spp16	prokaryote	41832
NC_054916.1	2081604	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Tequatrovirus	Tequatrovirus ecomg28	prokaryote	170121
NC_051702.1	2081627	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Cheoctovirus	Cheoctovirus priscilla	prokaryote	58230
NC_055721.1	2083276	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Kagamiyamavirus	Kagamiyamavirus ecs1	prokaryote	175437
NC_051621.1	2094136	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Anayavirus	Anayavirus laterM	prokaryote	60143
NC_051595.1	2094139	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Kratiovirus	Kratiovirus paola	prokaryote	61535
NC_054724.1	2094144	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Finchvirus	Finchvirus finch	prokaryote	138896
NC_048701.1	2099336	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Tandoganvirus	Tandoganvirus A403	prokaryote	40847
NC_048702.1	2099338	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Ackermannviridae	Nezavisimistyvirus	Nezavisimistyvirus bue1	prokaryote	164037
NC_047942.1	2099356	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autotranscriptaviridae	Ebriosvirus	Ebriosvirus ebrios	prokaryote	39752
NC_047944.1	2099390	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autoscriptoviridae	Drulisvirus	Drulisvirus myPSH1235	prokaryote	45135
NC_042119.1	2099444	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Pikminvirus	Pikminvirus pikmin	prokaryote	39307
NC_049843.1	2099585	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Drexlerviridae	Webervirus	Webervirus JY917	prokaryote	37655
NC_042117.1	2099624	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Kojivirus	Kojivirus golden	prokaryote	39640
NC_042118.1	2099625	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Kojivirus	Kojivirus koji	prokaryote	39403
NC_051726.1	2099637	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Bernalvirus	Bernalvirus mendokysei	prokaryote	43511
NC_048699.1	2099648	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Lindbergviridae	Pbunavirus	Pbunavirus LS1	prokaryote	66095
NC_042120.1	2099652	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Vidquintavirus	Vidquintavirus Vid5	prokaryote	61437
NC_048700.1	2099850	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Schitoviridae	Kaypoctavirus	Kaypoctavirus KP8	prokaryote	73679
NC_042121.1	2099852	Varidnaviria	Abadenavirae	Produgelaviricota	Belvinaviricetes	Vinavirales	Corticoviridae	Merivirus	Merivirus Cr39582	prokaryote	10584
NC_054458.1	2099853	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Anamaviridae	Tsukubavirus	Tsukubavirus XPP1	prokaryote	46195
NC_054459.1	2099860	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Anamaviridae	Tsukubavirus	Tsukubavirus XPV1	prokaryote	46503
NC_055761.1	2100130	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Kyanoviridae	Makelovirus	Makelovirus prm1	prokaryote	144311
NC_055725.1	2100421	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Peduoviridae	Maltschvirus	Maltschvirus maltsch	unknown	36306
NC_037665.1	2107707							Pandoravirus		eukaryote	1838258
NC_037666.1	2107708							Pandoravirus		eukaryote	2003191
NC_037667.1	2107709							Pandoravirus		eukaryote	2077288
NC_049919.1	2108115	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Traversvirus	Traversvirus SH2026Stx1	prokaryote	61564
NC_048703.1	2108116	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Schitoviridae	Riverridervirus	Riverridervirus riverrider	prokaryote	76335
NC_042123.1	2108120	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Soupsvirus	Soupsvirus wait	prokaryote	52856
NC_051611.1	2108121	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Anayavirus	Anayavirus adonis	prokaryote	60031
NC_051721.1	2108127	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Moomoovirus	Moomoovirus moomoo	prokaryote	55178
NC_054671.1	2108134	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Arequatrovirus	Arequatrovirus paedore	prokaryote	52743
NC_055739.1	2108137	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Karamvirus	Karamvirus mypsh1140	prokaryote	172614
NC_048159.1	2108359	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Rountreeviridae	Rosenblumvirus	Rosenblumvirus CSA13	prokaryote	17034
NC_042025.1	2115848	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Nonagvirus	Nonagvirus SE1Kor	prokaryote	60030
NC_047958.1	2115967	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Kelquatrovirus	Kelquatrovirus KL4	prokaryote	42250
NC_048160.1	2126525	Floreoviria	Trapavirae	Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Betapleolipovirus	Betapleolipovirus flexibile	prokaryote	16159
NC_054773.1	2126722	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Veracruzvirus	Veracruzvirus pistachio	prokaryote	50006
NC_047948.1	2126724	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Herelleviridae	Baoshanvirus	Baoshanvirus BS2	prokaryote	149229
NC_047945.1	2126734	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Herelleviridae	Baoshanvirus	Baoshanvirus BS1	prokaryote	142978
NC_042124.1	2126803	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autoscriptoviridae	Friunavirus	Friunavirus D2	prokaryote	39964
NC_051634.1	2126812	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Cheoctovirus	Cheoctovirus batiatus	prokaryote	57737
NC_054774.1	2126816	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Benedictvirus	Benedictvirus naca	prokaryote	51594
NC_054637.1	2126819	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Buchananvirus	Buchananvirus Sa179lw	prokaryote	46833
NC_052940.1	2126925	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Orlajensenviridae	Bonaevitaevirus	Bonaevitaevirus bonaevitae	prokaryote	17451
NC_052932.1	2126933	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Orlajensenviridae	Paopuvirus	Paopuvirus paopu	prokaryote	17362
NC_054809.1	2126943	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Turbidovirus	Turbidovirus fameo	prokaryote	52618
NC_051594.1	2126952	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Kratiovirus	Kratiovirus leston	prokaryote	61808
NC_051695.1	2126954	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Cheoctovirus	Cheoctovirus owlsT2W	prokaryote	56515
NC_047947.1	2136179	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Drexlerviridae	Tlsvirus	Tlsvirus PHB07	prokaryote	51818
NC_049384.1	2137745	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Ackermannviridae	Agtrevirus	Agtrevirus EM4	prokaryote	160766
NC_047949.1	2138298	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Demerecviridae	Shenzhenvirus	Shenzhenvirus AhSzq1	prokaryote	112558
NC_047950.1	2138299	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Demerecviridae	Shenzhenvirus	Shenzhenvirus AhSzw1	prokaryote	115739
NC_052654.1	2144176	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Phapecoctavirus	Phapecoctavirus Ro121c4YLVW	prokaryote	151671
NC_048103.1	2153295	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autoscriptoviridae	Kotilavirus	Kotilavirus PPWS2	prokaryote	44716
NC_047953.1	2161784	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autoscriptoviridae	Phikmvvirus	Phikmvvirus pv130113	prokaryote	44205
NC_051612.1	2163590	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Anayavirus	Anayavirus alishaPH	prokaryote	57034
NC_051647.1	2163591	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Cheoctovirus	Cheoctovirus dilltech15	prokaryote	57797
NC_051682.1	2163593	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Cheoctovirus	Cheoctovirus melissauren88	prokaryote	54356
NC_048705.1	2163598	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes			Thetabobvirus	Thetabobvirus tchen	prokaryote	57742
NC_047961.1	2163630	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autotranscriptaviridae	Aarhusvirus	Aarhusvirus dagda	prokaryote	40484
NC_047964.1	2163631	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autotranscriptaviridae	Ningirsuvirus	Ningirsuvirus ninurta	prokaryote	39699
NC_055743.1	2163633	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Risoevirus	Risoevirus cronus	prokaryote	175774
NC_047963.1	2163634	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autotranscriptaviridae	Jarilovirus	Jarilovirus jarilo	prokaryote	40552
NC_048704.1	2163635	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Schitoviridae	Cbunavirus	Cbunavirus nepra	eukaryote	74509
NC_047962.1	2163636	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Lindbergviridae	Carpasinavirus	Carpasinavirus carpasina	prokaryote	61939
NC_047959.1	2163886	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes		Drexlerviridae	Tunavirus	Tunavirus IME18	prokaryote	50354
NC_055740.1	2163887	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Dhakavirus	Dhakavirus ime281	prokaryote	170531
NC_055741.1	2163889	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Tequatrovirus	Tequatrovirus ecomim339	prokaryote	164366
NC_054904.1	2163890	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Tequatrovirus	Tequatrovirus ecomime340	prokaryote	165549
NC_055742.1	2163891	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Dhakavirus	Dhakavirus ime348	prokaryote	172379
NC_055744.1	2163901	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Kyanoviridae	Shandvirus	Shandvirus sb64	prokaryote	151867
NC_047965.1	2163970	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autotranscriptaviridae	Pfluvirus	Pfluvirus pv22PfluR64PP	prokaryote	40822
NC_047966.1	2163976	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Autographivirales	Autonotataviridae	Aerosvirus	Aerosvirus av25AhydR2PP	prokaryote	42696
NC_055746.1	2163978	Duplodnaviria	Heunggongvirae	Uroviricota	Caudoviricetes	Pantevenvirales	Straboviridae	Tulanevirus	Tulanevirus 50ahydr13pp	prokaryote	164983
